latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
8.15284,-66.52557,328.52,1.01,1,2021-12-27,1800,A,79,6.1NRT,300.85,17.98,D
8.35111,-65.16984,319.7,1.11,1.05,2021-12-27,1800,A,48,6.1NRT,301.03,9.37,D
8.26929,-65.82831,335.56,1.05,1.02,2021-12-27,1800,A,72,6.1NRT,304.97,26.72,D
8.26798,-65.83772,335.91,1.05,1.02,2021-12-27,1800,A,79,6.1NRT,303.83,26.65,D
7.85674,-68.82132,323.65,1.09,1.04,2021-12-27,1800,A,76,6.1NRT,300.31,14.68,D
7.85529,-68.83106,325.17,1.09,1.04,2021-12-27,1800,A,77,6.1NRT,304.17,15.97,D
8.68761,-63.15306,318.9,1.47,1.2,2021-12-27,1800,A,49,6.1NRT,298.23,15.87,D
7.86299,-68.97268,325.11,1.1,1.05,2021-12-27,1800,A,77,6.1NRT,299.43,17.62,D
7.82766,-69.21272,334.39,1.13,1.06,2021-12-27,1800,A,86,6.1NRT,300.81,29.4,D
7.82617,-69.22285,334.03,1.13,1.06,2021-12-27,1800,A,86,6.1NRT,301.59,28.61,D
7.82467,-69.233,329.32,1.13,1.06,2021-12-27,1800,A,76,6.1NRT,299.83,20.69,D
7.83414,-69.23446,355.25,1.13,1.06,2021-12-27,1800,A,97,6.1NRT,302.15,75.59,D
7.83265,-69.24461,336.09,1.13,1.06,2021-12-27,1800,A,87,6.1NRT,299.99,33.51,D
7.83115,-69.25478,318.82,1.14,1.06,2021-12-27,1800,A,43,6.1NRT,298.59,9.72,D
7.84073,-69.22029,330.75,1.13,1.06,2021-12-27,1800,A,81,6.1NRT,295.34,23.03,D
7.83919,-69.23042,333.79,1.13,1.06,2021-12-27,1800,A,83,6.1NRT,301.73,28.07,D
7.85629,-69.18132,319.38,1.13,1.06,2021-12-27,1800,A,70,6.1NRT,298.77,9.6,D
7.85019,-69.22173,322.67,1.13,1.06,2021-12-27,1800,A,75,6.1NRT,297.13,13.83,D
7.84866,-69.23186,321.09,1.13,1.06,2021-12-27,1800,A,73,6.1NRT,297.22,12.01,D
7.8713,-69.33961,321.49,1.15,1.07,2021-12-27,1800,A,73,6.1NRT,298.31,13.79,D
7.92628,-69.09962,321.62,1.12,1.05,2021-12-27,1800,A,73,6.1NRT,299.78,13.26,D
8.53793,-65.94258,320.71,1.04,1.02,2021-12-27,1800,A,42,6.1NRT,300.72,9.1,D
8.86414,-63.94383,325.59,1.31,1.13,2021-12-27,1800,A,69,6.1NRT,301.68,19.06,D
8.86279,-63.95038,323.06,1.31,1.13,2021-12-27,1800,A,64,6.1NRT,300.58,14.1,D
8.68918,-65.45396,316.74,1.09,1.04,2021-12-27,1800,A,59,6.1NRT,297.93,7.31,D
8.47157,-67.06576,325.39,1,1,2021-12-27,1800,A,76,6.1NRT,298.77,15.1,D
8.60682,-66.24327,330.25,1.03,1.01,2021-12-27,1800,A,78,6.1NRT,302.08,20.24,D
8.45197,-67.39296,331.4,1,1,2021-12-27,1800,A,78,6.1NRT,300,20.3,D
8.87119,-64.56052,320.03,1.2,1.09,2021-12-27,1800,A,47,6.1NRT,301.18,12.97,D
8.87348,-64.5555,318.7,1.21,1.09,2021-12-27,1800,A,32,6.1NRT,300.33,11.11,D
8.75516,-65.56849,315.38,1.08,1.04,2021-12-27,1800,A,24,6.1NRT,296.9,7.42,D
8.11219,-69.98779,316.37,1.23,1.1,2021-12-27,1800,A,57,6.1NRT,294.64,10.24,D
8.86765,-64.88966,315.42,1.16,1.07,2021-12-27,1800,A,47,6.1NRT,295.45,9.7,D
-44.26978,-71.66691,421.51,1.73,1.29,2021-12-27,1923,A,100,6.1NRT,305.08,904.9,D
-44.26998,-71.65012,322.47,1.74,1.29,2021-12-27,1923,A,76,6.1NRT,296.12,37.39,D
-44.27477,-71.67302,338,1.73,1.29,2021-12-27,1923,A,89,6.1NRT,297.23,82.57,D
-44.25858,-71.65475,362.7,1.74,1.29,2021-12-27,1923,A,100,6.1NRT,295.38,200.97,D
-44.26337,-71.67762,406.62,1.73,1.29,2021-12-27,1923,A,100,6.1NRT,301.59,650.58,D
-41.49294,-71.66967,339.87,2.04,1.39,2021-12-27,1923,A,0,6.1NRT,296.77,107.29,D
-41.48126,-71.67706,361.03,2.04,1.39,2021-12-27,1923,A,87,6.1NRT,300.1,237.99,D
-41.48498,-71.69386,373.28,2.04,1.39,2021-12-27,1923,A,75,6.1NRT,303.2,349.12,D
-39.11861,-66.26875,336.78,4.79,2,2021-12-27,1923,A,71,6.1NRT,312.11,200.5,D
-39.13377,-66.32213,340.14,4.75,1.99,2021-12-27,1923,A,85,6.1NRT,310.76,249.25,D
-39.10138,-66.27697,332.38,4.79,2,2021-12-27,1923,A,71,6.1NRT,312.52,154.31,D
-39.11652,-66.33006,329.63,4.75,1.99,2021-12-27,1923,A,61,6.1NRT,313.67,115.81,D
-39.12148,-66.27621,341.46,4.79,2,2021-12-27,1923,A,82,6.1NRT,311.9,289.26,D
-39.10425,-66.28444,334.62,4.79,2,2021-12-27,1923,A,74,6.1NRT,313.06,180.63,D
-38.61743,-72.77012,342.77,2.09,1.41,2021-12-27,1925,A,89,6.1NRT,304.11,114.75,D
-38.62251,-72.79346,323.61,2.09,1.41,2021-12-27,1925,A,64,6.1NRT,303.24,35.28,D
-38.41592,-73.01138,342.47,2.05,1.39,2021-12-27,1925,A,89,6.1NRT,305.7,116.93,D
-38.42166,-73.03826,325.22,2.04,1.39,2021-12-27,1925,A,69,6.1NRT,302.82,47.33,D
-38.41648,-73.13717,355.25,2.02,1.38,2021-12-27,1925,A,97,6.1NRT,311.02,189.76,D
-38.39145,-73.14312,320.23,2.02,1.38,2021-12-27,1925,A,39,6.1NRT,305.8,32.51,D
-38.37504,-73.12815,334.44,2.02,1.39,2021-12-27,1925,A,82,6.1NRT,301.62,75.27,D
-38.38006,-73.15123,369.46,2.02,1.38,2021-12-27,1925,A,100,6.1NRT,312.17,300.06,D
-38.38492,-73.17363,326.91,2.01,1.38,2021-12-27,1925,A,59,6.1NRT,302.54,51.6,D
-38.36308,-73.13374,355.42,2.02,1.39,2021-12-27,1925,A,97,6.1NRT,301.86,190.38,D
-38.36816,-73.15701,362.65,2.02,1.38,2021-12-27,1925,A,100,6.1NRT,305.45,245.56,D
-38.39061,-73.1517,327.26,2.02,1.38,2021-12-27,1925,A,61,6.1NRT,308.11,51.86,D
-38.37426,-73.13654,366.66,2.02,1.39,2021-12-27,1925,A,100,6.1NRT,305.44,273.15,D
-38.37918,-73.15984,369.88,2.02,1.38,2021-12-27,1925,A,100,6.1NRT,311.93,303.12,D
-38.36213,-73.14137,349.62,2.02,1.39,2021-12-27,1925,A,94,6.1NRT,301.99,153.46,D
-38.36714,-73.16504,327.96,2.02,1.38,2021-12-27,1925,A,70,6.1NRT,302.35,56.53,D
-38.20924,-72.92149,322.27,2.1,1.41,2021-12-27,1925,A,48,6.1NRT,306.01,29.67,D
-38.1968,-72.92591,335.07,2.1,1.41,2021-12-27,1925,A,82,6.1NRT,307.25,75.72,D
-38.03682,-72.62675,327.67,2.21,1.44,2021-12-27,1925,A,71,6.1NRT,305,50.48,D
-38.0005,-72.58675,320.11,2.23,1.45,2021-12-27,1925,A,14,6.1NRT,304.42,23.05,D
-37.98795,-72.59225,338.74,2.23,1.45,2021-12-27,1925,A,85,6.1NRT,304.74,100.4,D
-37.99216,-72.59498,326.82,2.23,1.45,2021-12-27,1925,A,56,6.1NRT,304.01,46.34,D
-37.97387,-72.57401,322.57,2.23,1.45,2021-12-27,1925,A,52,6.1NRT,304.24,31.59,D
-37.97946,-72.5998,326.55,2.23,1.45,2021-12-27,1925,A,63,6.1NRT,305.59,46.46,D
-37.08436,-72.56129,333.33,2.36,1.48,2021-12-27,1925,A,80,6.1NRT,314.2,64.76,D
-36.75339,-72.52518,325.56,2.42,1.5,2021-12-27,1925,A,45,6.1NRT,311.53,40.16,D
-36.75968,-72.53116,327.87,2.42,1.5,2021-12-27,1925,A,38,6.1NRT,313.05,47.18,D
-36.7532,-72.75914,326.2,2.34,1.48,2021-12-27,1925,A,70,6.1NRT,304.3,53.59,D
-34.30067,-70.64782,331.1,3.66,1.79,2021-12-27,1927,A,84,6.1NRT,305.64,125.25,D
-34.29492,-70.65347,328.06,3.66,1.79,2021-12-27,1927,A,77,6.1NRT,306.65,98.43,D
-25.53888,-52.61291,306.21,3.6,1.78,2021-12-28,0130,T,67,6.1NRT,291.5,44.89,N
-25.41223,-52.65965,302.67,3.62,1.78,2021-12-28,0130,T,51,6.1NRT,291.16,29.87,N
-25.41489,-52.69712,321.66,3.64,1.79,2021-12-28,0130,T,100,6.1NRT,290.96,124.58,N
-25.42064,-52.66407,306.91,3.62,1.78,2021-12-28,0130,T,70,6.1NRT,290.93,49.27,N
-25.42356,-52.7015,316.35,3.64,1.79,2021-12-28,0130,T,93,6.1NRT,290.8,95.03,N
-22.91035,-43.73419,306.59,1.01,1,2021-12-28,0130,T,33,6.1NRT,286.5,7.33,N
-22.65585,-54.64521,302.93,4.68,1.98,2021-12-28,0130,T,52,6.1NRT,291.89,46.18,N
-21.89302,-48.43711,312.21,1.62,1.25,2021-12-28,0132,T,84,6.1NRT,292.11,20.99,N
-21.6729,-48.50002,318.97,1.62,1.25,2021-12-28,0132,T,98,6.1NRT,291.99,32.54,N
-21.66159,-48.50152,301.57,1.62,1.25,2021-12-28,0132,T,42,6.1NRT,289.45,7.16,N
-20.23617,-40.23511,309.73,1.32,1.14,2021-12-28,0132,T,75,6.1NRT,293.44,12.68,N
-20.23822,-40.24763,308.01,1.31,1.14,2021-12-28,0132,T,63,6.1NRT,292.45,10.62,N
-20.92976,-48.67646,304.91,1.63,1.26,2021-12-28,0132,T,61,6.1NRT,292.16,10.47,N
-20.91842,-48.67781,306.52,1.63,1.26,2021-12-28,0132,T,68,6.1NRT,292.81,12.58,N
-20.87465,-48.38863,310.55,1.55,1.23,2021-12-28,0132,T,80,6.1NRT,292.53,18.31,N
-20.87632,-48.40349,312.38,1.56,1.23,2021-12-28,0132,T,85,6.1NRT,292.19,20.97,N
-20.87422,-48.39431,318.93,1.55,1.23,2021-12-28,0132,T,98,6.1NRT,292.48,31.67,N
-20.89141,-48.73465,309.5,1.64,1.26,2021-12-28,0132,T,78,6.1NRT,293.24,17.52,N
-20.89326,-48.75058,306.53,1.65,1.26,2021-12-28,0132,T,68,6.1NRT,292.62,13.44,N
-20.77126,-48.58335,336.06,1.6,1.24,2021-12-28,0132,T,100,6.1NRT,292.94,73.47,N
-20.73726,-48.97808,309.17,1.7,1.28,2021-12-28,0132,T,77,6.1NRT,292.56,18.07,N
-20.63114,-48.94864,302.98,1.68,1.28,2021-12-28,0132,T,53,6.1NRT,290.37,9.66,N
-20.56293,-49.0456,301.61,1.71,1.28,2021-12-28,0132,T,43,6.1NRT,289,9.11,N
-19.47148,-49.85025,317.5,1.89,1.34,2021-12-28,0132,T,95,6.1NRT,293.75,36.73,N
-18.29893,-45.11921,306.03,1.02,1.01,2021-12-28,0132,T,67,6.1NRT,291.3,6.85,N
-17.66606,-48.25092,303.95,1.38,1.16,2021-12-28,0132,T,58,6.1NRT,291.37,8.68,N
-17.20437,-52.28731,304.59,2.68,1.57,2021-12-28,0132,T,61,6.1NRT,292.44,23.36,N
-3.13096,-48.97412,301.37,1.05,1.03,2021-12-28,0136,T,28,6.1NRT,285.94,5.62,N
-2.9619,-49.28173,302.78,1.08,1.04,2021-12-28,0136,T,49,6.1NRT,290.2,4.81,N
-2.20726,-48.09993,303.99,1,1,2021-12-28,0136,T,55,6.1NRT,279.49,6.31,N
-39.06637,-63.98425,302.63,1,1,2021-12-28,0304,T,50,6.1NRT,291.08,5.4,N
-39.06799,-63.99585,305.05,1,1,2021-12-28,0304,T,63,6.1NRT,291.14,6.82,N
-39.1184,-66.23776,328.72,1.11,1.05,2021-12-28,0304,T,100,6.1NRT,292.72,31.78,N
-39.11995,-66.25073,305.68,1.12,1.05,2021-12-28,0304,T,41,6.1NRT,291.03,7.16,N
-39.12613,-66.30276,302.77,1.12,1.05,2021-12-28,0304,T,21,6.1NRT,291.6,5.32,N
-39.11195,-66.26562,339.76,1.12,1.05,2021-12-28,0304,T,100,6.1NRT,295.77,49.05,N
-39.11349,-66.27863,343.93,1.12,1.05,2021-12-28,0304,T,100,6.1NRT,296.86,57.8,N
-39.11503,-66.29163,326.23,1.12,1.05,2021-12-28,0304,T,100,6.1NRT,292,27.63,N
-39.11657,-66.30466,315.96,1.12,1.05,2021-12-28,0304,T,91,6.1NRT,290.66,15.76,N
-39.10241,-66.26752,320.02,1.12,1.05,2021-12-28,0304,T,100,6.1NRT,293.7,19.56,N
-39.09746,-66.30846,328.08,1.12,1.05,2021-12-28,0304,T,100,6.1NRT,291.27,30.77,N
-39.09341,-66.30157,319.01,1.12,1.05,2021-12-28,0304,T,98,6.1NRT,292.21,18.98,N
-39.09499,-66.3146,312.66,1.12,1.05,2021-12-28,0304,T,85,6.1NRT,291.19,12.69,N
-38.7092,-68.19387,306.61,1.34,1.15,2021-12-28,0304,T,69,6.1NRT,295.81,8.79,N
-38.7108,-68.20927,312.42,1.34,1.15,2021-12-28,0304,T,85,6.1NRT,296.57,15.05,N
-38.41653,-73.13866,320.73,2.58,1.54,2021-12-28,0304,T,100,6.1NRT,285.3,82.22,N
-38.37408,-73.14082,308.48,2.58,1.54,2021-12-28,0304,T,75,6.1NRT,287.89,37.89,N
-38.37584,-73.16929,303.1,2.6,1.55,2021-12-28,0304,T,34,6.1NRT,287.18,24.66,N
-38.35998,-73.14235,333.39,2.58,1.54,2021-12-28,0304,T,100,6.1NRT,289.2,136.86,N
-38.36813,-73.11882,308.27,2.57,1.54,2021-12-28,0304,T,74,6.1NRT,287.79,38.38,N
-38.37006,-73.14729,323.29,2.58,1.54,2021-12-28,0304,T,100,6.1NRT,288.73,90.35,N
-38.35606,-73.15015,320.42,2.58,1.54,2021-12-28,0304,T,100,6.1NRT,287.55,78.79,N
-34.16455,-58.5547,315.3,1.8,1.31,2021-12-28,0306,T,91,6.1NRT,289.75,32.89,N
-34.15577,-58.54231,301.92,1.8,1.32,2021-12-28,0306,T,45,6.1NRT,290.31,13.27,N
-34.15956,-58.56165,308.53,1.8,1.31,2021-12-28,0306,T,75,6.1NRT,289.63,22.65,N
-33.99982,-58.82161,308.91,1.75,1.3,2021-12-28,0306,T,76,6.1NRT,292.05,22.17,N
-32.57207,-58.19387,303.38,2.06,1.4,2021-12-28,0306,T,49,6.1NRT,293.37,11.89,N
-32.97479,-60.53445,307.67,1.45,1.19,2021-12-28,0306,T,63,6.1NRT,290.23,13.93,N
-31.20766,-53.90013,321.99,4.19,1.9,2021-12-28,0306,T,100,6.1NRT,289.95,167.76,N
-31.21827,-53.94357,309.89,4.17,1.89,2021-12-28,0306,T,79,6.1NRT,289.64,84.6,N
-31.20604,-53.90756,326.29,4.19,1.9,2021-12-28,0306,T,100,6.1NRT,290.02,205.36,N
-31.21643,-53.95123,301.04,4.17,1.89,2021-12-28,0306,T,37,6.1NRT,289.51,41.98,N
-31.03323,-60.37028,304.15,1.62,1.25,2021-12-28,0306,T,59,6.1NRT,290.47,12.77,N
-29.3378,-56.82903,303.07,3.02,1.65,2021-12-28,0306,T,53,6.1NRT,291.75,26.91,N
-29.75832,-60.80294,302.69,1.62,1.25,2021-12-28,0306,T,51,6.1NRT,291.05,11.21,N
-29.76135,-60.81952,304.33,1.61,1.25,2021-12-28,0306,T,60,6.1NRT,291.12,13.19,N
-29.72995,-61.22064,302.51,1.53,1.22,2021-12-28,0306,T,50,6.1NRT,290.74,9.72,N
-28.14203,-63.8215,308.16,1.17,1.08,2021-12-28,0306,T,74,6.1NRT,295.97,6.35,N
-27.73024,-62.81976,309.14,1.33,1.14,2021-12-28,0306,T,70,6.1NRT,293.19,10.49,N
-27.73251,-62.83322,305.11,1.33,1.14,2021-12-28,0306,T,16,6.1NRT,292.53,6.33,N
-25.03102,-57.95781,319.08,3.19,1.69,2021-12-28,0308,T,98,6.1NRT,294.38,87.09,N
-25.03471,-57.9637,315.4,3.19,1.69,2021-12-28,0308,T,91,6.1NRT,293.99,70.43,N
-24.89328,-59.98461,305.27,2.32,1.47,2021-12-28,0308,T,64,6.1NRT,294.04,18.01,N
-24.89808,-59.98981,306.1,2.32,1.47,2021-12-28,0308,T,67,6.1NRT,294.12,20.05,N
-24.80002,-59.77057,302.16,2.42,1.5,2021-12-28,0308,T,40,6.1NRT,291.15,13.33,N
-24.80467,-59.7942,308.95,2.41,1.5,2021-12-28,0308,T,76,6.1NRT,292.74,28.15,N
-24.35791,-59.62412,303.59,2.53,1.53,2021-12-28,0308,T,23,6.1NRT,287.32,21.69,N
-23.3238,-59.1681,306.02,2.87,1.62,2021-12-28,0308,T,55,6.1NRT,295.42,23.68,N
-23.32318,-59.17404,305.89,2.87,1.62,2021-12-28,0308,T,66,6.1NRT,295.28,25.18,N
-22.91747,-58.99319,309.8,3.02,1.65,2021-12-28,0308,T,78,6.1NRT,294.14,41.13,N
-22.9186,-58.99831,307.96,3.02,1.65,2021-12-28,0308,T,73,6.1NRT,294.12,36.98,N
-22.08718,-56.69087,315.09,4.57,1.96,2021-12-28,0308,T,91,6.1NRT,292.42,114.14,N
-22.07914,-56.65155,303.24,4.61,1.97,2021-12-28,0308,T,54,6.1NRT,291.5,41.71,N
-22.08853,-56.6953,314.34,4.57,1.96,2021-12-28,0308,T,89,6.1NRT,292.34,109.76,N
-21.72467,-61.44035,303.97,2.14,1.42,2021-12-28,0308,T,58,6.1NRT,293.05,12.23,N
-21.90446,-62.43718,308.93,1.8,1.32,2021-12-28,0308,T,76,6.1NRT,273.37,24.38,N
-41.48892,-71.71938,300.51,2.29,1.46,2021-12-28,0304,T,29,6.1NRT,285.92,21.83,N
1.72541,-74.23311,307.03,1.02,1.01,2021-12-28,0317,T,70,6.1NRT,290.61,6.7,N
1.90665,-74.12317,305.54,1.02,1.01,2021-12-28,0317,T,65,6.1NRT,289.75,5.94,N
2.04526,-74.31258,303.85,1.02,1.01,2021-12-28,0317,T,57,6.1NRT,290.79,4.76,N
3.10482,-72.01688,303.76,1.07,1.03,2021-12-28,0317,T,57,6.1NRT,286.94,5.6,N
3.28071,-71.89121,301.45,1.09,1.04,2021-12-28,0317,T,41,6.1NRT,282.11,4.31,N
3.27934,-71.90089,300.33,1.09,1.04,2021-12-28,0317,T,25,6.1NRT,283.3,3.65,N
3.28865,-71.90224,310.03,1.09,1.04,2021-12-28,0317,T,79,6.1NRT,284.2,10.04,N
3.27907,-71.96975,300.01,1.08,1.04,2021-12-28,0317,T,7,6.1NRT,280.2,4.33,N
3.46455,-71.95924,306.27,1.08,1.04,2021-12-28,0317,T,67,6.1NRT,282.84,7.24,N
3.46318,-71.96889,319.52,1.08,1.04,2021-12-28,0317,T,99,6.1NRT,282.42,19.03,N
3.47013,-71.9659,310.87,1.08,1.04,2021-12-28,0317,T,81,6.1NRT,282.03,11.33,N
3.6875,-71.92966,303.34,1.09,1.04,2021-12-28,0317,T,55,6.1NRT,282.32,5.78,N
3.94783,-71.44805,304.04,1.16,1.07,2021-12-28,0317,T,58,6.1NRT,282.77,6.53,N
3.92307,-71.7645,300.01,1.12,1.05,2021-12-28,0317,T,7,6.1NRT,282.88,3.7,N
4.04564,-72.20186,302.7,1.07,1.03,2021-12-28,0317,T,51,6.1NRT,287.45,4.36,N
4.57323,-69.23122,300.29,1.64,1.26,2021-12-28,0317,T,20,6.1NRT,280.18,7.66,N
4.38415,-70.72652,305.91,1.28,1.12,2021-12-28,0317,T,66,6.1NRT,289.98,8.32,N
4.72851,-69.43527,301.66,1.59,1.24,2021-12-28,0317,T,43,6.1NRT,282.16,7.33,N
4.72654,-69.44944,303.22,1.58,1.24,2021-12-28,0317,T,53,6.1NRT,283.68,8.85,N
4.72873,-69.44101,307.65,1.59,1.24,2021-12-28,0317,T,72,6.1NRT,283.07,13.84,N
4.67256,-70.49258,302.91,1.34,1.15,2021-12-28,0317,T,52,6.1NRT,289.37,5.54,N
4.82133,-70.74162,307.04,1.3,1.13,2021-12-28,0317,T,60,6.1NRT,290.55,8.3,N
4.81972,-70.75317,309.86,1.29,1.13,2021-12-28,0317,T,78,6.1NRT,290.29,11.05,N
4.83145,-70.74306,343.28,1.3,1.13,2021-12-28,0317,T,100,6.1NRT,291.45,68.48,N
4.83123,-70.73745,324.39,1.3,1.13,2021-12-28,0317,T,94,6.1NRT,291.15,28.53,N
4.82968,-70.74902,323.19,1.3,1.13,2021-12-28,0317,T,90,6.1NRT,290.88,26.47,N
4.84135,-70.7389,324.69,1.3,1.13,2021-12-28,0317,T,100,6.1NRT,290.99,30.41,N
4.85147,-70.74036,309.35,1.3,1.13,2021-12-28,0317,T,77,6.1NRT,290.48,11.35,N
5.22322,-70.56933,302.07,1.35,1.15,2021-12-28,0317,T,46,6.1NRT,288.66,5.74,N
9.22478,-64.31657,308.82,4.68,1.98,2021-12-28,0317,T,76,6.1NRT,288.31,82.99,N
9.22406,-64.3214,303.13,4.68,1.98,2021-12-28,0317,T,53,6.1NRT,288.24,51.4,N
9.38161,-64.51457,304.32,4.54,1.96,2021-12-28,0317,T,59,6.1NRT,288.65,55.07,N
9.38178,-64.51982,302.06,4.54,1.96,2021-12-28,0317,T,46,6.1NRT,288.63,44.98,N
10.05906,-64.88615,312.85,4.34,1.92,2021-12-28,0319,T,84,6.1NRT,289.55,101.11,N
10.06536,-64.85159,301.28,4.38,1.93,2021-12-28,0319,T,26,6.1NRT,289.77,34.87,N
10.06089,-64.89146,312.56,4.34,1.92,2021-12-28,0319,T,85,6.1NRT,289.26,99.98,N
10.66751,-72.97784,305.82,1.14,1.06,2021-12-28,0319,T,66,6.1NRT,293.48,6.44,N
10.66611,-72.98813,306.22,1.14,1.06,2021-12-28,0319,T,67,6.1NRT,293.67,6.63,N
11.7342,-70.19083,305.31,1.78,1.31,2021-12-28,0319,T,27,6.1NRT,294.04,12.21,N
-19.82132,-62.93902,304.32,1.82,1.32,2021-12-28,0310,T,60,6.1NRT,292.19,11.18,N
-19.81601,-62.94558,304.54,1.82,1.32,2021-12-28,0310,T,60,6.1NRT,292,10.83,N
-16.11406,-62.01392,300.29,2.53,1.53,2021-12-28,0312,T,24,6.1NRT,287.95,13.37,N
-17.20843,-52.27459,307.15,1.16,1.07,2021-12-28,0444,A,70,6.1NRT,292.37,9.31,N
-18.36644,-52.38395,301.62,1.14,1.06,2021-12-28,0444,A,43,6.1NRT,291.42,5.92,N
-18.53251,-53.51516,302.37,1.3,1.13,2021-12-28,0444,A,49,6.1NRT,291.92,6.8,N
-19.26878,-56.06845,305.19,1.86,1.33,2021-12-28,0444,A,63,6.1NRT,294.78,8.65,N
-20.55588,-49.04883,320.18,1.05,1.03,2021-12-28,0444,A,100,6.1NRT,292.54,19.28,N
-20.76926,-48.58274,346.99,1.1,1.05,2021-12-28,0444,A,100,6.1NRT,293.32,64.51,N
-20.7707,-48.57222,315.48,1.1,1.05,2021-12-28,0444,A,91,6.1NRT,291.96,15.76,N
-20.88332,-48.74041,308.86,1.09,1.04,2021-12-28,0444,A,76,6.1NRT,292.22,9.76,N
-21.66898,-48.49557,305.25,1.13,1.06,2021-12-28,0446,A,58,6.1NRT,290.42,9.03,N
-21.89048,-48.4292,310.99,1.14,1.06,2021-12-28,0446,A,81,6.1NRT,291.64,12.16,N
-22.08461,-56.67663,337.29,1.81,1.32,2021-12-28,0446,A,100,6.1NRT,295.27,92.14,N
-22.08771,-56.6593,322.31,1.81,1.32,2021-12-28,0446,A,100,6.1NRT,294.14,46.53,N
-22.0889,-56.68461,317.88,1.81,1.32,2021-12-28,0446,A,96,6.1NRT,293.44,35.98,N
-22.09212,-56.66724,339.07,1.81,1.32,2021-12-28,0446,A,100,6.1NRT,295.57,98.54,N
-22.65276,-54.62503,303.12,1.3,1.13,2021-12-28,0446,A,53,6.1NRT,291.55,8.2,N
-22.94779,-56.16499,311.38,1.61,1.25,2021-12-28,0446,A,82,6.1NRT,294.32,20.75,N
-22.9064,-58.97992,305.82,2.54,1.53,2021-12-28,0446,A,66,6.1NRT,294.12,24.12,N
-22.92007,-58.98312,303.66,2.54,1.53,2021-12-28,0446,A,55,6.1NRT,293.22,18.94,N
-22.9103,-58.98836,314.15,2.54,1.53,2021-12-28,0446,A,89,6.1NRT,294.38,46.78,N
-23.31771,-59.16049,315,2.56,1.54,2021-12-28,0446,A,90,6.1NRT,295.99,46.27,N
-24.06554,-55.31659,310.6,1.36,1.15,2021-12-28,0446,A,80,6.1NRT,295.05,15,N
-24.03834,-55.51231,303.19,1.4,1.17,2021-12-28,0446,A,54,6.1NRT,292.46,9.17,N
-24.53844,-55.35621,302.39,1.34,1.15,2021-12-28,0446,A,41,6.1NRT,291.31,8.76,N
-25.41513,-52.6871,335.07,1.02,1.01,2021-12-28,0446,A,100,6.1NRT,294.11,36.97,N
-25.41669,-52.67697,329.68,1.02,1.01,2021-12-28,0446,A,100,6.1NRT,294.08,29.28,N
-25.53699,-52.60793,317.35,1.02,1.01,2021-12-28,0446,A,95,6.1NRT,293.77,15.88,N
-25.54515,-52.79677,302.77,1.02,1.01,2021-12-28,0446,A,32,6.1NRT,291.92,4.43,N
-25.54671,-52.78669,302.85,1.02,1.01,2021-12-28,0446,A,29,6.1NRT,291.88,4.52,N
-24.11341,-60.70079,300.42,3.16,1.68,2021-12-28,0446,A,21,6.1NRT,285.28,18.82,N
-24.38522,-60.28578,305.52,2.91,1.63,2021-12-28,0446,A,65,6.1NRT,290.32,29.73,N
-24.39107,-60.25753,312.31,2.9,1.62,2021-12-28,0446,A,85,6.1NRT,290.02,51.06,N
-25.68614,-53.90065,311.81,1.1,1.05,2021-12-28,0446,A,83,6.1NRT,294.67,11.77,N
-25.68789,-53.88975,311.36,1.1,1.05,2021-12-28,0446,A,82,6.1NRT,295.03,11.39,N
-25.0231,-57.94553,305.42,1.93,1.36,2021-12-28,0446,A,64,6.1NRT,287.26,18.96,N
-24.79672,-59.78241,303.39,2.63,1.56,2021-12-28,0446,A,53,6.1NRT,291.92,23.43,N
-25.63533,-58.2722,306.86,1.98,1.37,2021-12-28,0446,A,70,6.1NRT,292.32,20.44,N
-26.7035,-54.33661,305.8,1.12,1.05,2021-12-28,0446,A,66,6.1NRT,294.18,6.6,N
-28.80781,-52.47491,301.82,1,1,2021-12-28,0448,A,44,6.1NRT,281.78,7.03,N
-29.15065,-50.44512,310.07,1.1,1.05,2021-12-28,0448,A,79,6.1NRT,284.33,14.4,N
-29.35435,-56.80582,304.42,1.35,1.15,2021-12-28,0448,A,29,6.1NRT,293.74,8.3,N
-29.7551,-60.80485,304,2.38,1.49,2021-12-28,0448,A,58,6.1NRT,289.23,24.91,N
-31.2164,-53.67002,309.6,1,1,2021-12-28,0448,A,78,6.1NRT,288.76,10.25,N
-31.22543,-53.67183,306.08,1,1,2021-12-28,0448,A,67,6.1NRT,289.76,7.87,N
-31.19919,-53.90575,310.22,1.01,1,2021-12-28,0448,A,79,6.1NRT,289.43,10.84,N
-31.20662,-53.91819,320.96,1.01,1,2021-12-28,0448,A,100,6.1NRT,289.65,19.91,N
-31.20824,-53.90761,377.27,1.01,1,2021-12-28,0448,A,100,6.1NRT,293.96,146.03,N
-31.20985,-53.89702,304.99,1.01,1,2021-12-28,0448,A,62,6.1NRT,288.87,7.53,N
-32.57107,-58.19172,304.46,1.42,1.18,2021-12-28,0448,A,60,6.1NRT,291.39,10.01,N
-32.57385,-58.17676,307.52,1.41,1.18,2021-12-28,0448,A,72,6.1NRT,292.39,12.58,N
-33.9967,-58.81263,306.09,1.44,1.19,2021-12-28,0448,A,62,6.1NRT,291.33,13.39,N
